expirationDate,daysToExpiration,bid,ask,strikePrice,totalVolume,volatility,delta,gamma,theta,vega,stock_price
2023-04-21,113,0.46,0.48,175.0,32,30.216,0.054,0.005,-0.011,0.079,126.04
2023-04-21,113,0.32,0.33,180.0,33,30.397,0.039,0.004,-0.009,0.061,126.04
2023-04-21,113,0.22,0.24,185.0,74,30.705,0.028,0.003,-0.007,0.047,126.04
2023-04-21,113,0.16,0.18,190.0,6,31.198,0.021,0.002,-0.005,0.037,126.04
2023-04-21,113,0.12,0.13,195.0,1,31.629,0.016,0.002,-0.004,0.029,126.04
2023-04-21,113,0.09,0.1,200.0,26,32.161,0.012,0.001,-0.003,0.023,126.04
2023-04-21,113,0.07,0.08,205.0,412,32.799,0.01,0.001,-0.003,0.019,126.04
2023-05-19,141,70.8,71.2,60.0,30,60.284,0.985,0.001,-0.009,0.024,126.04
2023-05-19,141,65.95,66.45,65.0,0,58.105,0.98,0.001,-0.011,0.033,126.04
2023-05-19,141,61.15,61.65,70.0,0,55.778,0.973,0.001,-0.013,0.044,126.04
2023-05-19,141,56.4,56.85,75.0,26,53.564,0.965,0.002,-0.016,0.057,126.04
2023-05-19,141,51.7,52.2,80.0,4,51.51,0.953,0.002,-0.019,0.073,126.04
2023-05-19,141,47.1,47.55,85.0,30,49.487,0.939,0.003,-0.022,0.092,126.04
2023-05-19,141,42.55,42.95,90.0,168,47.642,0.921,0.004,-0.026,0.115,126.04
2023-05-19,141,38.25,38.55,95.0,30,45.893,0.898,0.005,-0.029,0.14,126.04
2023-05-19,141,33.95,34.2,100.0,217,44.267,0.87,0.006,-0.033,0.167,126.04
2023-05-19,141,29.8,30.0,105.0,176,42.73,0.836,0.007,-0.037,0.197,126.04
2023-05-19,141,25.85,26.15,110.0,252,41.228,0.795,0.008,-0.04,0.227,126.04
2023-05-19,141,22.1,22.25,115.0,135,39.816,0.748,0.01,-0.043,0.256,126.04
2023-05-19,141,18.65,18.85,120.0,68,38.542,0.694,0.011,-0.045,0.282,126.04
2023-05-19,141,15.45,15.6,125.0,37,37.359,0.634,0.012,-0.046,0.303,126.04
2023-05-19,141,12.55,12.7,130.0,85,36.246,0.568,0.013,-0.046,0.317,126.04
2023-05-19,141,10.0,10.1,135.0,207,35.365,0.5,0.014,-0.045,0.322,126.04
2023-05-19,141,7.8,7.9,140.0,216,34.361,0.431,0.014,-0.043,0.317,126.04
2023-05-19,141,5.95,6.05,145.0,61,33.451,0.362,0.014,-0.04,0.303,126.04
2023-05-19,141,4.45,4.55,150.0,136,32.683,0.297,0.013,-0.036,0.28,126.04
2023-05-19,141,3.25,3.35,155.0,421,31.98,0.238,0.012,-0.031,0.25,126.04
2023-05-19,141,2.38,2.43,160.0,128,31.472,0.187,0.011,-0.026,0.217,126.04
2023-05-19,141,1.71,1.74,165.0,131,31.119,0.145,0.009,-0.022,0.184,126.04
2023-05-19,141,1.22,1.25,170.0,37,30.878,0.11,0.008,-0.018,0.153,126.04
2023-05-19,141,0.87,0.89,175.0,21,30.721,0.083,0.006,-0.014,0.124,126.04
2023-05-19,141,0.63,0.65,180.0,8,30.777,0.063,0.005,-0.012,0.101,126.04
2023-05-19,141,0.45,0.47,185.0,70,30.798,0.048,0.004,-0.009,0.08,126.04
2023-05-19,141,0.34,0.35,190.0,15,31.073,0.037,0.003,-0.008,0.065,126.04
2023-05-19,141,0.25,0.27,195.0,6,31.359,0.028,0.003,-0.006,0.053,126.04
2023-05-19,141,0.19,0.21,200.0,5,31.723,0.022,0.002,-0.005,0.043,126.04
2023-05-19,141,0.15,0.16,205.0,2,32.093,0.018,0.002,-0.004,0.035,126.04
2023-06-16,169,71.0,71.5,60.0,0,58.117,0.982,0.001,-0.01,0.032,126.04
2023-06-16,169,66.25,66.7,65.0,4,55.902,0.976,0.001,-0.012,0.042,126.04
2023-06-16,169,61.5,62.0,70.0,4,53.84,0.969,0.001,-0.014,0.056,126.04
2023-06-16,169,56.8,57.3,75.0,0,51.763,0.959,0.002,-0.017,0.071,126.04
2023-06-16,169,52.2,52.7,80.0,12,49.94,0.947,0.002,-0.02,0.09,126.04
2023-06-16,169,47.65,48.0,85.0,0,48.156,0.931,0.003,-0.022,0.112,126.04
2023-06-16,169,43.3,43.55,90.0,3,46.456,0.912,0.004,-0.026,0.136,126.04
2023-06-16,169,38.95,39.25,95.0,22,44.871,0.889,0.005,-0.029,0.163,126.04
2023-06-16,169,34.8,35.0,100.0,5,43.44,0.86,0.006,-0.032,0.193,126.04
2023-06-16,169,30.65,31.0,105.0,4,41.938,0.827,0.007,-0.035,0.223,126.04
2023-06-16,169,26.85,27.1,110.0,39,40.675,0.787,0.008,-0.038,0.254,126.04
2023-06-16,169,23.2,23.4,115.0,15,39.318,0.742,0.009,-0.04,0.283,126.04
2023-06-16,169,19.8,19.95,120.0,44,38.216,0.692,0.01,-0.042,0.31,126.04
2023-06-16,169,16.65,16.8,125.0,287,37.091,0.636,0.011,-0.043,0.331,126.04
2023-06-16,169,13.8,13.95,130.0,500,35.956,0.576,0.012,-0.043,0.345,126.04
2023-06-16,169,11.25,11.35,135.0,84,35.293,0.514,0.013,-0.042,0.352,126.04
2023-06-16,169,9.0,9.1,140.0,310,34.33,0.45,0.013,-0.04,0.35,126.04
2023-06-16,169,7.1,7.2,145.0,97,33.539,0.387,0.013,-0.038,0.338,126.04
2023-06-16,169,5.5,5.6,150.0,619,32.806,0.327,0.012,-0.035,0.319,126.04
2023-06-16,169,4.2,4.25,155.0,640,32.107,0.27,0.012,-0.031,0.292,126.04
2023-06-16,169,3.15,3.25,160.0,1088,31.629,0.22,0.011,-0.027,0.262,126.04
2023-06-16,169,2.37,2.41,165.0,293,31.201,0.176,0.009,-0.023,0.229,126.04
2023-06-16,169,1.76,1.8,170.0,1327,30.913,0.139,0.008,-0.02,0.197,126.04
2023-06-16,169,1.3,1.34,175.0,94,30.709,0.109,0.007,-0.016,0.166,126.04
2023-06-16,169,0.97,1.0,180.0,479,30.635,0.086,0.006,-0.014,0.139,126.04
2023-06-16,169,0.72,0.74,185.0,17,30.568,0.066,0.005,-0.011,0.114,126.04
2023-06-16,169,0.54,0.57,190.0,129,30.693,0.052,0.004,-0.009,0.095,126.04
2023-06-16,169,0.41,0.44,195.0,0,30.864,0.041,0.003,-0.008,0.078,126.04
2023-06-16,169,0.32,0.35,200.0,565,31.177,0.033,0.003,-0.006,0.066,126.04
2023-06-16,169,0.21,0.23,210.0,22,31.996,0.022,0.002,-0.005,0.047,126.04
2023-07-21,204,71.3,71.75,60.0,0,55.381,0.978,0.001,-0.009,0.04,126.04
2023-07-21,204,66.55,67.2,65.0,0,53.22,0.972,0.001,-0.011,0.053,126.04
2023-07-21,204,61.9,62.5,70.0,0,51.323,0.963,0.001,-0.013,0.069,126.04
2023-07-21,204,57.4,57.75,75.0,0,49.483,0.953,0.002,-0.016,0.087,126.04
2023-07-21,204,52.7,53.25,80.0,14,47.836,0.939,0.002,-0.018,0.108,126.04
2023-07-21,204,48.25,48.8,85.0,0,46.218,0.923,0.003,-0.021,0.132,126.04
2023-07-21,204,44.1,44.3,90.0,4,44.735,0.903,0.004,-0.024,0.159,126.04
2023-07-21,204,39.85,40.05,95.0,2,43.338,0.879,0.005,-0.027,0.189,126.04
2023-07-21,204,35.65,35.9,100.0,1,41.942,0.851,0.006,-0.029,0.22,126.04
2023-07-21,204,31.7,32.05,105.0,1,40.723,0.818,0.007,-0.032,0.252,126.04
2023-07-21,204,27.9,28.2,110.0,0,39.518,0.78,0.008,-0.034,0.284,126.04
2023-07-21,204,24.35,24.6,115.0,0,38.418,0.737,0.009,-0.036,0.314,126.04
2023-07-21,204,21.0,21.2,120.0,204,37.265,0.689,0.01,-0.038,0.34,126.04
2023-07-21,204,17.9,18.05,125.0,52,36.289,0.637,0.011,-0.038,0.362,126.04
2023-07-21,204,15.05,15.2,130.0,498,35.346,0.582,0.011,-0.038,0.378,126.04
2023-07-21,204,12.5,12.65,135.0,52,35.024,0.525,0.012,-0.038,0.385,126.04
2023-07-21,204,10.25,10.35,140.0,99,34.131,0.466,0.012,-0.037,0.385,126.04
2023-07-21,204,8.25,8.4,145.0,19,33.266,0.408,0.012,-0.035,0.376,126.04
2023-07-21,204,6.55,6.7,150.0,315,32.579,0.351,0.012,-0.032,0.36,126.04
2023-07-21,204,5.15,5.25,155.0,111,31.906,0.298,0.011,-0.03,0.336,126.04
2023-07-21,204,4.0,4.1,160.0,225,31.381,0.249,0.01,-0.026,0.308,126.04
2023-07-21,204,3.1,3.15,165.0,117,30.941,0.205,0.009,-0.023,0.276,126.04
2023-07-21,204,2.37,2.43,170.0,42,30.61,0.167,0.008,-0.02,0.243,126.04
2023-07-21,204,1.8,1.85,175.0,117,30.309,0.135,0.007,-0.017,0.211,126.04
2023-07-21,204,1.37,1.42,180.0,20,30.119,0.108,0.006,-0.015,0.18,126.04
2023-07-21,204,1.04,1.08,185.0,14,30.007,0.086,0.005,-0.012,0.153,126.04
2023-07-21,204,0.79,0.84,190.0,62,29.992,0.069,0.005,-0.01,0.129,126.04
2023-07-21,204,0.61,0.65,195.0,14,30.034,0.055,0.004,-0.009,0.108,126.04
2023-07-21,204,0.47,0.51,200.0,0,30.121,0.044,0.003,-0.007,0.091,126.04
2023-07-21,204,0.36,0.4,205.0,0,30.198,0.035,0.003,-0.006,0.076,126.04
2023-09-15,260,66.85,68.0,65.0,0,50.606,0.964,0.001,-0.011,0.072,126.04
2023-09-15,260,62.3,63.6,70.0,0,49.08,0.954,0.002,-0.013,0.092,126.04
2023-09-15,260,57.9,58.6,75.0,0,47.56,0.942,0.002,-0.015,0.114,126.04
2023-09-15,260,53.4,54.15,80.0,2,45.955,0.928,0.002,-0.018,0.138,126.04
2023-09-15,260,49.15,49.75,85.0,0,44.706,0.91,0.003,-0.02,0.167,126.04
2023-09-15,260,45.1,45.4,90.0,3,43.404,0.89,0.004,-0.022,0.197,126.04
2023-09-15,260,40.95,41.35,95.0,5,41.976,0.866,0.004,-0.025,0.228,126.04
2023-09-15,260,36.9,37.25,100.0,28,40.784,0.838,0.005,-0.027,0.261,126.04
2023-09-15,260,33.05,33.5,105.0,29,39.701,0.806,0.006,-0.029,0.294,126.04
2023-09-15,260,29.45,29.95,110.0,0,38.574,0.77,0.007,-0.031,0.326,126.04
2023-09-15,260,26.05,26.35,115.0,29,37.785,0.73,0.008,-0.032,0.357,126.04
2023-09-15,260,22.75,23.05,120.0,18,36.834,0.686,0.009,-0.033,0.384,126.04
2023-09-15,260,19.85,20.0,125.0,45,35.961,0.64,0.009,-0.034,0.406,126.04
2023-09-15,260,17.05,17.2,130.0,142,35.122,0.59,0.01,-0.034,0.423,126.04
2023-09-15,260,14.5,14.7,135.0,44,35.052,0.541,0.01,-0.034,0.432,126.04
2023-09-15,260,12.2,12.45,140.0,161,34.185,0.489,0.011,-0.033,0.435,126.04
2023-09-15,260,10.2,10.35,145.0,35,33.541,0.438,0.011,-0.032,0.43,126.04
2023-09-15,260,8.35,8.55,150.0,51,32.781,0.387,0.011,-0.03,0.418,126.04
2023-09-15,260,6.85,7.05,155.0,1109,32.218,0.338,0.01,-0.028,0.4,126.04
2023-09-15,260,5.6,5.7,160.0,263,31.778,0.293,0.01,-0.026,0.377,126.04
2023-09-15,260,4.45,4.6,165.0,3,31.24,0.25,0.009,-0.024,0.348,126.04
2023-09-15,260,3.55,3.7,170.0,34,30.864,0.212,0.009,-0.021,0.317,126.04
2023-09-15,260,2.83,2.94,175.0,23,30.532,0.178,0.008,-0.019,0.285,126.04
2023-09-15,260,2.24,2.34,180.0,179,30.27,0.148,0.007,-0.016,0.254,126.04
2023-09-15,260,1.79,1.86,185.0,102,30.113,0.124,0.006,-0.014,0.224,126.04
2023-09-15,260,1.4,1.48,190.0,3,29.93,0.102,0.005,-0.012,0.195,126.04
2023-09-15,260,1.1,1.19,195.0,4,29.847,0.084,0.005,-0.011,0.169,126.04
2023-09-15,260,0.88,0.94,200.0,91,29.788,0.069,0.004,-0.009,0.146,126.04
2023-09-15,260,0.71,0.76,205.0,0,29.844,0.057,0.004,-0.008,0.126,126.04
2023-09-15,260,0.54,0.64,210.0,0,29.87,0.047,0.003,-0.007,0.108,126.04
2023-10-20,295,67.2,68.6,65.0,0,49.603,0.96,0.001,-0.011,0.084,126.04
2023-10-20,295,62.7,64.05,70.0,0,48.414,0.949,0.002,-0.013,0.107,126.04
2023-10-20,295,58.4,59.75,75.0,0,47.181,0.936,0.002,-0.016,0.133,126.04
2023-10-20,295,53.9,55.35,80.0,0,45.119,0.923,0.003,-0.017,0.156,126.04
2023-10-20,295,49.65,50.9,85.0,0,44.11,0.904,0.003,-0.02,0.187,126.04
2023-10-20,295,45.85,46.3,90.0,0,42.562,0.884,0.004,-0.022,0.217,126.04
2023-10-20,295,41.65,42.25,95.0,0,41.336,0.86,0.004,-0.024,0.249,126.04
2023-10-20,295,37.75,38.15,100.0,0,40.474,0.832,0.005,-0.026,0.284,126.04
2023-10-20,295,33.9,34.75,105.0,0,39.273,0.801,0.006,-0.027,0.318,126.04
2023-10-20,295,30.35,31.05,110.0,6,38.359,0.766,0.007,-0.029,0.351,126.04
2023-10-20,295,27.0,27.45,115.0,0,37.235,0.728,0.007,-0.03,0.381,126.04
2023-10-20,295,23.85,24.45,120.0,0,36.457,0.687,0.008,-0.031,0.408,126.04
2023-10-20,295,20.8,21.45,125.0,7,35.761,0.642,0.009,-0.032,0.431,126.04
2023-10-20,295,18.2,18.4,130.0,6,34.781,0.596,0.009,-0.032,0.448,126.04
2023-10-20,295,15.65,15.85,135.0,1,34.973,0.55,0.01,-0.032,0.459,126.04
2023-10-20,295,13.3,13.6,140.0,0,34.228,0.501,0.01,-0.032,0.463,126.04
2023-10-20,295,11.3,11.5,145.0,24,33.566,0.453,0.01,-0.031,0.46,126.04
2023-10-20,295,9.4,9.7,150.0,17,32.884,0.405,0.01,-0.029,0.451,126.04
2023-10-20,295,7.8,8.15,155.0,0,32.363,0.359,0.01,-0.028,0.435,126.04
2023-10-20,295,6.4,6.7,160.0,70,31.743,0.315,0.01,-0.026,0.414,126.04
2023-10-20,295,5.3,5.45,165.0,42,31.289,0.273,0.009,-0.023,0.388,126.04
2023-10-20,295,4.25,4.45,170.0,1,30.794,0.235,0.008,-0.021,0.358,126.04
2023-10-20,295,3.45,3.7,175.0,11,30.596,0.202,0.008,-0.019,0.328,126.04
2023-10-20,295,2.73,2.99,180.0,2,30.196,0.17,0.007,-0.017,0.295,126.04
2023-10-20,295,2.17,2.42,185.0,0,29.918,0.143,0.006,-0.015,0.264,126.04
2023-10-20,295,1.72,1.98,190.0,8,29.742,0.12,0.006,-0.013,0.234,126.04
2023-10-20,295,1.38,1.8,195.0,0,30.081,0.105,0.005,-0.012,0.212,126.04
2023-10-20,295,1.11,1.38,200.0,2,29.745,0.086,0.005,-0.01,0.184,126.04
2023-10-20,295,0.77,1.1,205.0,0,29.217,0.068,0.004,-0.008,0.154,126.04
2023-10-20,295,0.73,0.96,210.0,17,29.84,0.062,0.003,-0.008,0.142,126.04
2023-12-15,351,67.45,69.25,65.0,0,48.586,0.952,0.001,-0.011,0.106,126.04
2023-12-15,351,63.15,64.85,70.0,0,47.148,0.94,0.002,-0.013,0.13,126.04
2023-12-15,351,58.9,60.55,75.0,0,45.53,0.928,0.002,-0.014,0.155,126.04
2023-12-15,351,54.65,56.15,80.0,0,44.407,0.912,0.003,-0.016,0.185,126.04
2023-12-15,351,50.4,51.95,85.0,0,43.059,0.894,0.003,-0.018,0.216,126.04
2023-12-15,351,46.7,47.4,90.0,0,41.939,0.873,0.004,-0.02,0.249,126.04
2023-12-15,351,42.85,43.3,95.0,0,40.955,0.849,0.004,-0.022,0.284,126.04
2023-12-15,351,39.0,39.5,100.0,3,39.956,0.822,0.005,-0.024,0.319,126.04
2023-12-15,351,35.45,35.95,105.0,0,38.984,0.792,0.006,-0.025,0.353,126.04
2023-12-15,351,31.9,32.7,110.0,1,38.07,0.759,0.006,-0.027,0.386,126.04
2023-12-15,351,28.6,29.25,115.0,1,37.235,0.723,0.007,-0.028,0.417,126.04
2023-12-15,351,25.45,26.1,120.0,0,36.384,0.685,0.007,-0.029,0.444,126.04
2023-12-15,351,22.6,23.2,125.0,11,35.604,0.645,0.008,-0.029,0.467,126.04
2023-12-15,351,19.85,20.2,130.0,9,34.762,0.602,0.009,-0.029,0.485,126.04
2023-12-15,351,17.4,17.7,135.0,24,35.223,0.56,0.009,-0.03,0.497,126.04
2023-12-15,351,15.1,15.35,140.0,67,34.48,0.517,0.009,-0.029,0.503,126.04
2023-12-15,351,13.0,13.25,145.0,1,33.809,0.473,0.009,-0.029,0.503,126.04
2023-12-15,351,11.1,11.35,150.0,57,33.164,0.429,0.009,-0.028,0.497,126.04
2023-12-15,351,9.5,9.7,155.0,11,32.705,0.387,0.009,-0.026,0.485,126.04
2023-12-15,351,7.95,8.2,160.0,288,32.09,0.345,0.009,-0.025,0.467,126.04
2023-12-15,351,6.65,6.9,165.0,5,31.596,0.306,0.009,-0.023,0.445,126.04
2023-12-15,351,5.6,5.8,170.0,59,31.264,0.27,0.008,-0.021,0.42,126.04
2023-12-15,351,4.6,4.8,175.0,6,30.772,0.235,0.008,-0.02,0.39,126.04
2023-12-15,351,3.85,4.0,180.0,383,30.528,0.205,0.007,-0.018,0.361,126.04
2023-12-15,351,3.15,3.45,185.0,6,30.409,0.179,0.007,-0.016,0.332,126.04
2023-12-15,351,2.6,2.8,190.0,5,30.076,0.153,0.006,-0.014,0.3,126.04
2023-12-15,351,2.17,2.37,195.0,3,30.033,0.133,0.006,-0.013,0.273,126.04
2023-12-15,351,1.73,2.09,200.0,149,30.012,0.115,0.005,-0.012,0.247,126.04
2023-12-15,351,1.37,1.77,205.0,0,29.836,0.098,0.005,-0.01,0.22,126.04
2023-12-15,351,1.17,1.54,210.0,161,30.016,0.086,0.004,-0.009,0.2,126.04
2024-01-19,386,72.35,74.0,60.0,0,49.031,0.959,0.001,-0.009,0.093,126.04
2024-01-19,386,68.1,69.3,65.0,0,47.266,0.951,0.001,-0.011,0.114,126.04
2024-01-19,386,63.75,64.8,70.0,0,46.07,0.939,0.002,-0.013,0.14,126.04
2024-01-19,386,59.5,60.5,75.0,4,44.881,0.925,0.002,-0.015,0.169,126.04
2024-01-19,386,55.65,56.5,80.0,11,43.54,0.91,0.003,-0.016,0.199,126.04
2024-01-19,386,51.2,52.25,85.0,0,42.36,0.892,0.003,-0.018,0.231,126.04
2024-01-19,386,47.5,48.0,90.0,15,41.273,0.871,0.004,-0.02,0.265,126.04
2024-01-19,386,43.65,44.1,95.0,31,40.32,0.847,0.004,-0.022,0.301,126.04
2024-01-19,386,39.95,40.25,100.0,64,39.359,0.821,0.005,-0.023,0.336,126.04
2024-01-19,386,36.25,36.65,105.0,0,38.565,0.791,0.005,-0.025,0.372,126.04
2024-01-19,386,32.75,33.2,110.0,785,37.692,0.76,0.006,-0.026,0.405,126.04
2024-01-19,386,29.6,30.2,115.0,2,36.847,0.725,0.007,-0.027,0.436,126.04
2024-01-19,386,26.5,26.9,120.0,58,35.898,0.689,0.007,-0.027,0.464,126.04
2024-01-19,386,23.6,23.85,125.0,70,35.194,0.65,0.008,-0.028,0.488,126.04
2024-01-19,386,20.7,21.15,130.0,145,34.54,0.609,0.008,-0.028,0.506,126.04
2024-01-19,386,18.35,18.65,135.0,22,33.771,0.567,0.009,-0.028,0.52,126.04
2024-01-19,386,16.0,16.4,140.0,96,34.218,0.527,0.009,-0.028,0.527,126.04
2024-01-19,386,13.9,14.25,145.0,35,33.564,0.485,0.009,-0.028,0.528,126.04
2024-01-19,386,12.0,12.25,150.0,302,32.903,0.443,0.009,-0.027,0.524,126.04
2024-01-19,386,10.3,10.55,155.0,82,32.386,0.402,0.009,-0.026,0.514,126.04
2024-01-19,386,8.75,9.0,160.0,132,31.831,0.361,0.009,-0.024,0.498,126.04
2024-01-19,386,7.45,7.6,165.0,52,31.352,0.323,0.009,-0.023,0.477,126.04
2024-01-19,386,6.3,6.55,170.0,92,31.088,0.288,0.008,-0.021,0.454,126.04
2024-01-19,386,5.25,5.5,175.0,310,30.633,0.253,0.008,-0.02,0.426,126.04
2024-01-19,386,4.35,4.65,180.0,876,30.285,0.222,0.007,-0.018,0.397,126.04
2024-01-19,386,3.7,4.3,185.0,49,30.639,0.201,0.007,-0.017,0.374,126.04
2024-01-19,386,3.1,3.3,190.0,211,29.93,0.17,0.006,-0.015,0.338,126.04
2024-01-19,386,2.55,2.7,195.0,12,29.569,0.146,0.006,-0.013,0.306,126.04
2024-01-19,386,2.19,2.3,200.0,704,29.604,0.128,0.005,-0.012,0.28,126.04
2024-01-19,386,1.79,2.0,205.0,44,29.544,0.112,0.005,-0.011,0.254,126.04
2024-03-15,442,72.6,74.85,60.0,0,48.373,0.953,0.001,-0.009,0.111,126.04
2024-03-15,442,68.15,70.4,65.0,0,47.006,0.943,0.001,-0.011,0.136,126.04
2024-03-15,442,64.05,65.55,70.0,0,45.669,0.931,0.002,-0.013,0.164,126.04
2024-03-15,442,59.95,61.25,75.0,1,44.612,0.917,0.002,-0.014,0.195,126.04
2024-03-15,442,55.85,57.5,80.0,10,43.017,0.902,0.003,-0.016,0.224,126.04
2024-03-15,442,52.3,53.3,85.0,0,41.701,0.885,0.003,-0.017,0.257,126.04
2024-03-15,442,48.45,49.4,90.0,0,40.82,0.864,0.003,-0.019,0.293,126.04
2024-03-15,442,44.7,45.5,95.0,1,39.957,0.84,0.004,-0.02,0.329,126.04
2024-03-15,442,41.1,41.5,100.0,2,38.952,0.815,0.005,-0.022,0.365,126.04
2024-03-15,442,37.6,38.2,105.0,0,38.19,0.787,0.005,-0.023,0.401,126.04
2024-03-15,442,34.25,34.6,110.0,2,37.37,0.756,0.006,-0.024,0.434,126.04
2024-03-15,442,31.05,31.7,115.0,1,36.696,0.724,0.006,-0.025,0.466,126.04
2024-03-15,442,28.05,28.75,120.0,32,35.879,0.689,0.007,-0.026,0.494,126.04
2024-03-15,442,25.15,25.5,125.0,6,35.211,0.653,0.007,-0.026,0.518,126.04
2024-03-15,442,22.35,22.95,130.0,4,34.751,0.615,0.008,-0.026,0.538,126.04
2024-03-15,442,19.9,20.65,135.0,1,34.113,0.576,0.008,-0.026,0.552,126.04
2024-03-15,442,17.6,18.0,140.0,3,34.394,0.539,0.008,-0.027,0.561,126.04
2024-03-15,442,15.6,15.95,145.0,1,33.971,0.501,0.008,-0.026,0.564,126.04
2024-03-15,442,13.65,13.85,150.0,15,33.259,0.462,0.008,-0.026,0.563,126.04
2024-03-15,442,11.85,12.1,155.0,3,32.707,0.423,0.008,-0.025,0.555,126.04
2024-03-15,442,10.25,10.65,160.0,12,32.328,0.387,0.008,-0.024,0.543,126.04
2024-03-15,442,8.85,9.15,165.0,1,31.814,0.35,0.008,-0.022,0.526,126.04
2024-03-15,442,7.6,8.0,170.0,19,31.511,0.316,0.008,-0.021,0.506,126.04
2024-03-15,442,6.5,7.05,175.0,2,31.306,0.286,0.008,-0.02,0.483,126.04
2024-03-15,442,5.55,5.85,180.0,5,30.688,0.252,0.007,-0.018,0.455,126.04
2024-03-15,442,4.85,5.1,185.0,12,30.707,0.227,0.007,-0.017,0.43,126.04
2024-03-15,442,4.1,4.35,190.0,4,30.395,0.201,0.006,-0.016,0.4,126.04
2024-03-15,442,3.4,4.0,195.0,1,30.438,0.181,0.006,-0.015,0.375,126.04
2024-03-15,442,2.9,3.15,200.0,2,29.859,0.155,0.006,-0.013,0.34,126.04
2024-03-15,442,2.42,2.83,205.0,7,29.863,0.138,0.005,-0.012,0.315,126.04
2024-06-21,540,73.1,76.0,60.0,0,46.062,0.948,0.001,-0.009,0.133,126.04
2024-06-21,540,68.9,71.25,65.0,1,45.419,0.936,0.001,-0.01,0.165,126.04
2024-06-21,540,64.9,66.85,70.0,0,44.114,0.924,0.002,-0.012,0.194,126.04
2024-06-21,540,61.0,63.3,75.0,2,43.038,0.909,0.002,-0.013,0.227,126.04
2024-06-21,540,56.9,58.5,80.0,5,41.996,0.893,0.002,-0.015,0.262,126.04
2024-06-21,540,53.8,55.1,85.0,0,40.978,0.875,0.003,-0.016,0.298,126.04
2024-06-21,540,50.15,50.85,90.0,7,40.342,0.854,0.003,-0.018,0.336,126.04
2024-06-21,540,46.45,47.15,95.0,6,39.432,0.832,0.004,-0.019,0.373,126.04
2024-06-21,540,43.0,43.75,100.0,44,38.611,0.808,0.004,-0.02,0.41,126.04
2024-06-21,540,39.55,40.55,105.0,1,37.619,0.782,0.005,-0.021,0.445,126.04
2024-06-21,540,36.2,37.5,110.0,1,36.941,0.754,0.005,-0.022,0.479,126.04
2024-06-21,540,33.3,33.95,115.0,2,36.408,0.724,0.006,-0.023,0.512,126.04
2024-06-21,540,30.35,31.05,120.0,15,34.94,0.693,0.006,-0.023,0.54,126.04
2024-06-21,540,27.15,28.8,125.0,109,35.132,0.66,0.006,-0.024,0.565,126.04
2024-06-21,540,24.9,25.3,130.0,290,34.345,0.626,0.007,-0.024,0.587,126.04
2024-06-21,540,22.45,23.3,135.0,0,33.937,0.591,0.007,-0.024,0.603,126.04
2024-06-21,540,20.15,20.6,140.0,19,34.472,0.559,0.007,-0.024,0.614,126.04
2024-06-21,540,18.05,18.5,145.0,1,33.976,0.524,0.007,-0.024,0.62,126.04
2024-06-21,540,16.1,16.4,150.0,78,33.372,0.489,0.007,-0.024,0.622,126.04
2024-06-21,540,14.3,14.65,155.0,22,32.945,0.455,0.008,-0.023,0.619,126.04
2024-06-21,540,12.65,13.1,160.0,35,32.58,0.421,0.008,-0.022,0.612,126.04
2024-06-21,540,11.2,11.4,165.0,27,32.04,0.387,0.007,-0.022,0.6,126.04
2024-06-21,540,9.8,10.1,170.0,21,31.661,0.356,0.007,-0.021,0.584,126.04
2024-06-21,540,8.65,9.0,175.0,82,31.466,0.326,0.007,-0.02,0.566,126.04
2024-06-21,540,7.55,7.85,180.0,58,31.076,0.297,0.007,-0.019,0.543,126.04
2024-06-21,540,6.65,6.95,185.0,7,30.863,0.27,0.007,-0.018,0.52,126.04
2024-06-21,540,5.75,6.2,190.0,15,30.713,0.246,0.006,-0.017,0.495,126.04
2024-06-21,540,5.05,5.3,195.0,3,30.387,0.221,0.006,-0.015,0.467,126.04
2024-06-21,540,4.4,5.0,200.0,299,30.603,0.204,0.006,-0.015,0.445,126.04
2024-06-21,540,3.85,4.35,205.0,5,30.4,0.183,0.005,-0.014,0.418,126.04
2025-01-17,750,74.45,78.0,60.0,0,43.212,0.931,0.001,-0.007,0.181,126.04
2025-01-17,750,70.55,73.95,65.0,0,42.25,0.92,0.001,-0.009,0.215,126.04
2025-01-17,750,66.7,69.0,70.0,1,41.528,0.906,0.002,-0.01,0.252,126.04
2025-01-17,750,63.25,65.0,75.0,1,40.671,0.891,0.002,-0.011,0.29,126.04
2025-01-17,750,59.55,61.7,80.0,2,39.926,0.875,0.002,-0.012,0.329,126.04
2025-01-17,750,56.15,57.8,85.0,0,39.183,0.857,0.003,-0.013,0.368,126.04
2025-01-17,750,52.65,54.3,90.0,38,38.373,0.838,0.003,-0.014,0.408,126.04
2025-01-17,750,49.4,50.75,95.0,137,37.452,0.818,0.003,-0.015,0.446,126.04
2025-01-17,750,46.35,47.7,100.0,142,37.043,0.795,0.004,-0.016,0.486,126.04
2025-01-17,750,42.7,44.25,105.0,64,36.371,0.772,0.004,-0.017,0.523,126.04
2025-01-17,750,40.1,40.7,110.0,24,35.526,0.747,0.005,-0.018,0.558,126.04
2025-01-17,750,36.85,37.75,115.0,2,34.942,0.721,0.005,-0.018,0.591,126.04
2025-01-17,750,34.4,34.85,120.0,63,34.533,0.694,0.005,-0.019,0.621,126.04
